日時,ステータス,経過秒数
2026-01-29 05:00:00,電源断,8110
2026-01-29 07:15:10,自動停止,1570
2026-01-29 07:41:20,段取り,710
2026-01-29 07:53:10,自動起動,520
2026-01-29 08:01:50,自動停止,1590
2026-01-29 08:28:20,自動起動,400
2026-01-29 08:35:00,自動停止,480
2026-01-29 08:43:00,段取り,20
2026-01-29 08:43:20,自動停止,10
2026-01-29 08:43:30,自動起動,490
2026-01-29 08:51:40,自動停止,60
2026-01-29 08:52:40,自動起動,390
2026-01-29 08:59:10,自動停止,680
2026-01-29 09:10:30,段取り,30
2026-01-29 09:11:00,自動起動,500
2026-01-29 09:19:20,自動停止,60
2026-01-29 09:20:20,自動起動,390
2026-01-29 09:26:50,自動停止,440
2026-01-29 09:34:10,段取り,20
2026-01-29 09:34:30,自動起動,500
2026-01-29 09:42:50,自動停止,140
2026-01-29 09:45:10,自動起動,390
2026-01-29 09:51:40,自動停止,590
2026-01-29 10:01:30,段取り,20
2026-01-29 10:01:50,自動起動,510
2026-01-29 10:10:20,自動停止,380
2026-01-29 10:16:40,自動起動,400
2026-01-29 10:23:20,自動停止,1880
2026-01-29 10:54:40,段取り,1010
2026-01-29 11:11:30,自動停止,10
2026-01-29 11:11:40,段取り,780
2026-01-29 11:24:40,自動停止,10
2026-01-29 11:24:50,自動起動,20
2026-01-29 11:25:10,自動停止,40
2026-01-29 11:25:50,自動起動,10
2026-01-29 11:26:00,自動停止,160
2026-01-29 11:28:40,段取り,240
2026-01-29 11:32:40,自動起動,10
2026-01-29 11:32:50,自動停止,120
2026-01-29 11:34:50,段取り,180
2026-01-29 11:37:50,自動起動,80
2026-01-29 11:39:10,自動停止,130
2026-01-29 11:41:20,自動起動,120
2026-01-29 11:43:20,自動停止,50
2026-01-29 11:44:10,自動起動,220
2026-01-29 11:47:50,自動停止,460
2026-01-29 11:55:30,段取り,10
2026-01-29 11:55:40,自動停止,20
2026-01-29 11:56:00,自動起動,180
2026-01-29 11:59:00,自動停止,140
2026-01-29 12:01:20,自動起動,220
2026-01-29 12:05:00,自動停止,2640
2026-01-29 12:49:00,自動起動,180
2026-01-29 12:52:00,自動停止,210
2026-01-29 12:55:30,自動起動,220
2026-01-29 12:59:10,自動停止,200
2026-01-29 13:02:30,自動起動,190
2026-01-29 13:05:40,自動停止,120
2026-01-29 13:07:40,自動起動,220
2026-01-29 13:11:20,自動停止,200
2026-01-29 13:14:40,自動起動,400
2026-01-29 13:21:20,自動停止,140
2026-01-29 13:23:40,段取り,2310
2026-01-29 14:02:10,自動停止,60
2026-01-29 14:03:10,段取り,210
2026-01-29 14:06:40,自動停止,10
2026-01-29 14:06:50,自動起動,10
2026-01-29 14:07:00,自動停止,30
2026-01-29 14:07:30,自動起動,10
2026-01-29 14:07:40,自動停止,50
2026-01-29 14:08:30,自動起動,30
2026-01-29 14:09:00,自動停止,10
2026-01-29 14:09:10,自動起動,30
2026-01-29 14:09:40,自動停止,10
2026-01-29 14:09:50,自動起動,30
2026-01-29 14:10:20,自動停止,20
2026-01-29 14:10:40,自動起動,20
2026-01-29 14:11:00,自動停止,430
2026-01-29 14:18:10,自動起動,70
2026-01-29 14:19:20,自動停止,50
2026-01-29 14:20:10,自動起動,30
2026-01-29 14:20:40,自動停止,10
2026-01-29 14:20:50,自動起動,20
2026-01-29 14:21:10,自動停止,330
2026-01-29 14:26:40,自動起動,120
2026-01-29 14:28:40,自動停止,150
2026-01-29 14:31:10,自動起動,120
