日時,ステータス,経過秒数
2026-02-24 05:00:02,電源断,11750
2026-02-24 08:16:24,段取り,2790
2026-02-24 09:03:02,不明,90
2026-02-24 09:04:32,段取り,800
2026-02-24 09:17:52,自動起動,190
2026-02-24 09:21:03,段取り,490
2026-02-24 09:29:14,自動起動,160
2026-02-24 09:31:54,段取り,90
2026-02-24 09:33:25,自動起動,160
2026-02-24 09:36:05,段取り,100
2026-02-24 09:37:45,自動起動,160
2026-02-24 09:40:26,段取り,180
2026-02-24 09:43:26,自動起動,160
2026-02-24 09:46:07,段取り,80
2026-02-24 09:47:27,自動起動,170
2026-02-24 09:50:17,段取り,70
2026-02-24 09:51:27,自動起動,160
2026-02-24 09:54:08,段取り,80
2026-02-24 09:55:32,自動起動,160
2026-02-24 09:58:12,段取り,80
2026-02-24 09:59:32,自動起動,160
2026-02-24 10:02:13,段取り,80
2026-02-24 10:03:33,自動起動,160
2026-02-24 10:06:13,段取り,300
2026-02-24 10:11:14,自動起動,170
2026-02-24 10:14:05,段取り,80
2026-02-24 10:15:25,自動起動,160
2026-02-24 10:18:05,段取り,80
2026-02-24 10:19:25,自動起動,170
2026-02-24 10:22:16,段取り,100
2026-02-24 10:23:56,自動起動,170
2026-02-24 10:26:47,段取り,130
2026-02-24 10:28:57,自動起動,160
2026-02-24 10:31:37,段取り,100
2026-02-24 10:33:18,自動起動,170
2026-02-24 10:36:08,段取り,100
2026-02-24 10:37:48,自動起動,170
2026-02-24 10:40:39,段取り,70
2026-02-24 10:41:49,自動起動,170
2026-02-24 10:44:39,段取り,90
2026-02-24 10:46:09,自動起動,170
2026-02-24 10:49:00,段取り,200
2026-02-24 10:52:20,自動起動,170
2026-02-24 10:55:11,段取り,80
2026-02-24 10:56:31,自動起動,160
2026-02-24 10:59:11,段取り,70
2026-02-24 11:00:22,自動起動,170
2026-02-24 11:03:12,段取り,100
2026-02-24 11:04:52,自動起動,160
2026-02-24 11:07:33,段取り,90
2026-02-24 11:09:03,自動起動,160
2026-02-24 11:11:43,段取り,7070
2026-02-24 13:10:20,不明,50
2026-02-24 13:11:10,段取り,10
2026-02-24 13:11:20,不明,140
2026-02-24 13:13:41,段取り,70
2026-02-24 13:14:51,自動起動,80
2026-02-24 13:16:11,自動停止,10
2026-02-24 13:16:21,自動起動,10
2026-02-24 13:16:31,段取り,50
2026-02-24 13:17:21,自動起動,60
2026-02-24 13:18:21,自動停止,20
2026-02-24 13:18:41,自動起動,100
2026-02-24 13:20:22,段取り,280
2026-02-24 13:25:02,自動起動,490
2026-02-24 13:33:14,段取り,180
2026-02-24 13:36:14,自動起動,620
2026-02-24 13:46:36,段取り,510
2026-02-24 13:55:09,自動起動,130
2026-02-24 13:57:19,段取り,120
2026-02-24 13:59:19,自動起動,850
2026-02-24 14:13:31,アラーム,40
2026-02-24 14:14:11,不明,140
2026-02-24 14:16:32,段取り,20
2026-02-24 14:16:52,自動起動,120
2026-02-24 14:18:52,自動停止,20
2026-02-24 14:19:12,自動起動,210
2026-02-24 14:22:43,段取り,1110
2026-02-24 14:41:15,不明,100
2026-02-24 14:42:56,段取り,90
2026-02-24 14:44:26,自動起動,50
2026-02-24 14:45:16,自動停止,10
2026-02-24 14:45:26,自動起動,30
2026-02-24 14:45:56,段取り,60
2026-02-24 14:46:56,自動起動,40
2026-02-24 14:47:36,自動停止,30
2026-02-24 14:48:06,自動起動,180
2026-02-24 14:51:07,段取り,1320
2026-02-24 15:13:10,自動起動,220
2026-02-24 15:16:51,段取り,110
2026-02-24 15:18:41,自動起動,220
2026-02-24 15:22:22,段取り,10
2026-02-24 15:22:32,自動起動,210
2026-02-24 15:26:02,段取り,10
2026-02-24 15:26:12,自動起動,220
2026-02-24 15:29:53,段取り,20
2026-02-24 15:30:13,自動起動,210
2026-02-24 15:33:44,段取り,40
2026-02-24 15:34:24,自動起動,210
2026-02-24 15:37:54,段取り,20
2026-02-24 15:38:14,自動起動,220
2026-02-24 15:41:55,段取り,10
2026-02-24 15:42:05,自動起動,120
2026-02-24 15:44:05,段取り,10
2026-02-24 15:44:15,不明,110
2026-02-24 15:46:05,段取り,20
2026-02-24 15:46:26,自動起動,70
2026-02-24 15:47:36,自動停止,30
2026-02-24 15:48:06,自動起動,90
2026-02-24 15:49:36,段取り,70
2026-02-24 15:50:46,自動起動,220
2026-02-24 15:54:27,段取り,10
2026-02-24 15:54:37,自動起動,220
2026-02-24 15:58:17,段取り,710
2026-02-24 16:10:09,自動起動,220
2026-02-24 16:13:50,段取り,60
2026-02-24 16:14:50,自動起動,220
2026-02-24 16:18:30,段取り,20
2026-02-24 16:18:50,自動起動,220
2026-02-24 16:22:31,段取り,190
2026-02-24 16:25:41,不明,30
2026-02-24 16:26:12,自動起動,210
2026-02-24 16:29:42,段取り,180
2026-02-24 16:32:43,自動起動,110
2026-02-24 16:34:33,段取り,10
2026-02-24 16:34:43,不明,60
2026-02-24 16:35:43,段取り,30
2026-02-24 16:36:13,自動起動,30
2026-02-24 16:36:43,自動停止,30
2026-02-24 16:37:13,自動起動,90
2026-02-24 16:38:44,段取り,50
2026-02-24 16:39:34,自動起動,210
2026-02-24 16:43:04,段取り,60
2026-02-24 16:44:04,自動起動,220
2026-02-24 16:47:45,段取り,50
