日時,ステータス,経過秒数
2026-01-26 05:00:00,電源断,9470
2026-01-26 07:37:50,自動停止,150
2026-01-26 07:40:20,段取り,3210
2026-01-26 08:33:50,自動停止,90
2026-01-26 08:35:20,自動起動,40
2026-01-26 08:36:00,自動停止,10
2026-01-26 08:36:10,自動起動,20
2026-01-26 08:36:30,自動停止,10
2026-01-26 08:36:40,自動起動,10
2026-01-26 08:36:50,自動停止,40
2026-01-26 08:37:30,自動起動,30
2026-01-26 08:38:00,自動停止,10
2026-01-26 08:38:10,自動起動,10
2026-01-26 08:38:20,自動停止,10
2026-01-26 08:38:30,自動起動,20
2026-01-26 08:38:50,自動停止,250
2026-01-26 08:43:00,自動起動,150
2026-01-26 08:45:30,自動停止,60
2026-01-26 08:46:30,自動起動,70
2026-01-26 08:47:40,自動停止,10
2026-01-26 08:47:50,自動起動,70
2026-01-26 08:49:00,自動停止,60
2026-01-26 08:50:00,自動起動,150
2026-01-26 08:52:30,自動停止,70
2026-01-26 08:53:40,自動起動,150
2026-01-26 08:56:10,自動停止,350
2026-01-26 09:02:00,段取り,860
2026-01-26 09:16:20,自動停止,10
2026-01-26 09:16:30,自動起動,30
2026-01-26 09:17:00,自動停止,10
2026-01-26 09:17:10,自動起動,10
2026-01-26 09:17:20,自動停止,40
2026-01-26 09:18:00,自動起動,10
2026-01-26 09:18:10,自動停止,40
2026-01-26 09:18:50,自動起動,10
2026-01-26 09:19:00,自動停止,10
2026-01-26 09:19:10,自動起動,20
2026-01-26 09:19:30,自動停止,10
2026-01-26 09:19:40,自動起動,10
2026-01-26 09:19:50,自動停止,20
2026-01-26 09:20:10,段取り,1400
2026-01-26 09:43:30,自動停止,30
2026-01-26 09:44:00,自動起動,50
2026-01-26 09:44:50,自動停止,10
2026-01-26 09:45:00,自動起動,10
2026-01-26 09:45:10,自動停止,590
2026-01-26 09:55:00,自動起動,170
2026-01-26 09:57:50,自動停止,210
2026-01-26 10:01:20,自動起動,160
2026-01-26 10:04:00,自動停止,280
2026-01-26 10:08:40,自動起動,160
2026-01-26 10:11:20,自動停止,300
2026-01-26 10:16:20,自動起動,160
2026-01-26 10:19:00,自動停止,310
2026-01-26 10:24:10,自動起動,60
2026-01-26 10:25:10,自動停止,30
2026-01-26 10:25:40,段取り,190
2026-01-26 10:28:50,自動起動,50
2026-01-26 10:29:40,自動停止,10
2026-01-26 10:29:50,自動起動,100
2026-01-26 10:31:30,自動停止,250
2026-01-26 10:35:40,自動起動,150
2026-01-26 10:38:10,自動停止,50
2026-01-26 10:39:00,自動起動,150
2026-01-26 10:41:30,自動停止,60
2026-01-26 10:42:30,自動起動,160
2026-01-26 10:45:10,自動停止,50
2026-01-26 10:46:00,自動起動,150
2026-01-26 10:48:30,自動停止,1080
2026-01-26 11:06:30,段取り,1510
2026-01-26 11:31:40,自動停止,10
2026-01-26 11:31:50,自動起動,40
2026-01-26 11:32:30,自動停止,30
2026-01-26 11:33:00,自動起動,50
2026-01-26 11:33:50,自動停止,10
2026-01-26 11:34:00,段取り,20
2026-01-26 11:34:20,自動停止,10
2026-01-26 11:34:30,自動起動,100
2026-01-26 11:36:10,自動停止,10
2026-01-26 11:36:20,自動起動,60
2026-01-26 11:37:20,自動停止,40
2026-01-26 11:38:00,自動起動,10
2026-01-26 11:38:10,自動停止,10
2026-01-26 11:38:20,自動起動,10
2026-01-26 11:38:30,自動停止,10
2026-01-26 11:38:40,段取り,60
2026-01-26 11:39:40,自動停止,30
2026-01-26 11:40:10,自動起動,20
2026-01-26 11:40:30,自動停止,3800
2026-01-26 12:43:50,段取り,110
2026-01-26 12:45:40,自動起動,30
2026-01-26 12:46:10,自動停止,30
2026-01-26 12:46:40,自動起動,90
2026-01-26 12:48:10,自動停止,40
2026-01-26 12:48:50,自動起動,80
2026-01-26 12:50:10,自動停止,10
2026-01-26 12:50:20,自動起動,90
2026-01-26 12:51:50,自動停止,10
2026-01-26 12:52:00,自動起動,170
2026-01-26 12:54:50,自動停止,10
2026-01-26 12:55:00,段取り,70
2026-01-26 12:56:10,自動停止,20
2026-01-26 12:56:30,自動起動,30
2026-01-26 12:57:00,自動停止,10
2026-01-26 12:57:10,自動起動,20
2026-01-26 12:57:30,自動停止,10
2026-01-26 12:57:40,自動起動,20
2026-01-26 12:58:00,自動停止,760
2026-01-26 13:10:40,段取り,1430
2026-01-26 13:34:30,自動停止,10
2026-01-26 13:34:40,自動起動,60
2026-01-26 13:35:40,自動停止,10
2026-01-26 13:35:50,自動起動,50
2026-01-26 13:36:40,自動停止,20
2026-01-26 13:37:00,自動起動,100
2026-01-26 13:38:40,自動停止,10
2026-01-26 13:38:50,段取り,50
2026-01-26 13:39:40,自動停止,20
2026-01-26 13:40:00,自動起動,100
2026-01-26 13:41:40,自動停止,10
2026-01-26 13:41:50,自動起動,50
2026-01-26 13:42:40,自動停止,10
2026-01-26 13:42:50,自動起動,40
