日時,ステータス,経過秒数
2026-04-01 05:00:00,電源断,6900
2026-04-01 06:55:00,自動停止,290
2026-04-01 06:59:50,段取り,2100
2026-04-01 07:34:50,自動停止,10
2026-04-01 07:35:00,自動起動,90
2026-04-01 07:36:30,自動停止,130
2026-04-01 07:38:40,自動起動,10
2026-04-01 07:38:50,自動停止,40
2026-04-01 07:39:30,自動起動,140
2026-04-01 07:41:50,自動停止,120
2026-04-01 07:43:50,自動起動,20
2026-04-01 07:44:10,自動停止,10
2026-04-01 07:44:20,段取り,90
2026-04-01 07:45:50,自動起動,20
2026-04-01 07:46:10,自動停止,20
2026-04-01 07:46:30,自動起動,10
2026-04-01 07:46:40,自動停止,20
2026-04-01 07:47:00,段取り,830
2026-04-01 08:00:50,自動起動,10
2026-04-01 08:01:00,自動停止,20
2026-04-01 08:01:20,自動起動,10
2026-04-01 08:01:30,段取り,120
2026-04-01 08:03:30,自動起動,10
2026-04-01 08:03:40,段取り,270
2026-04-01 08:08:10,自動停止,20
2026-04-01 08:08:30,自動起動,30
2026-04-01 08:09:00,自動停止,10
2026-04-01 08:09:10,段取り,70
2026-04-01 08:10:20,自動停止,50
2026-04-01 08:11:10,段取り,20
2026-04-01 08:11:30,自動停止,10
2026-04-01 08:11:40,自動起動,10
2026-04-01 08:11:50,自動停止,40
2026-04-01 08:12:30,段取り,30
2026-04-01 08:13:00,自動停止,10
2026-04-01 08:13:10,自動起動,20
2026-04-01 08:13:30,自動停止,10
2026-04-01 08:13:40,段取り,110
2026-04-01 08:15:30,自動停止,40
2026-04-01 08:16:10,自動起動,60
2026-04-01 08:17:10,自動停止,10
2026-04-01 08:17:20,段取り,20
2026-04-01 08:17:40,自動停止,10
2026-04-01 08:17:50,自動起動,160
2026-04-01 08:20:30,自動停止,40
2026-04-01 08:21:10,自動起動,160
2026-04-01 08:23:50,自動停止,1610
2026-04-01 08:50:40,段取り,220
2026-04-01 08:54:20,自動停止,10
2026-04-01 08:54:30,自動起動,40
2026-04-01 08:55:10,自動停止,20
2026-04-01 08:55:30,自動起動,10
2026-04-01 08:55:40,自動停止,50
2026-04-01 08:56:30,自動起動,20
2026-04-01 08:56:50,自動停止,10
2026-04-01 08:57:00,自動起動,30
2026-04-01 08:57:30,自動停止,10
2026-04-01 08:57:40,自動起動,60
2026-04-01 08:58:40,自動停止,180
