日時,ステータス,経過秒数
2026-06-06 05:00:00,電源断,7460
2026-06-06 07:04:20,段取り,1290
2026-06-06 07:25:50,自動起動,10
2026-06-06 07:26:00,自動停止,10
2026-06-06 07:26:10,自動起動,70
2026-06-06 07:27:20,自動停止,170
2026-06-06 07:30:10,自動起動,80
2026-06-06 07:31:30,自動停止,330
2026-06-06 07:37:00,自動起動,70
2026-06-06 07:38:10,自動停止,250
2026-06-06 07:42:20,自動起動,80
2026-06-06 07:43:40,自動停止,80
2026-06-06 07:45:00,自動起動,70
2026-06-06 07:46:10,自動停止,80
2026-06-06 07:47:30,自動起動,70
2026-06-06 07:48:40,自動停止,70
2026-06-06 07:49:50,自動起動,80
2026-06-06 07:51:10,自動停止,80
2026-06-06 07:52:30,自動起動,70
2026-06-06 07:53:40,自動停止,140
2026-06-06 07:56:00,自動起動,70
2026-06-06 07:57:10,自動停止,70
2026-06-06 07:58:20,自動起動,70
2026-06-06 07:59:30,自動停止,80
2026-06-06 08:00:50,自動起動,70
2026-06-06 08:02:00,自動停止,70
2026-06-06 08:03:10,自動起動,70
2026-06-06 08:04:20,自動停止,70
2026-06-06 08:05:30,自動起動,70
2026-06-06 08:06:40,自動停止,90
2026-06-06 08:08:10,自動起動,70
2026-06-06 08:09:20,自動停止,80
2026-06-06 08:10:40,自動起動,70
2026-06-06 08:11:50,自動停止,70
2026-06-06 08:13:00,自動起動,80
2026-06-06 08:14:20,自動停止,150
2026-06-06 08:16:50,自動起動,70
2026-06-06 08:18:00,自動停止,70
2026-06-06 08:19:10,自動起動,70
2026-06-06 08:20:20,自動停止,70
2026-06-06 08:21:30,自動起動,70
2026-06-06 08:22:40,自動停止,80
2026-06-06 08:24:00,自動起動,70
2026-06-06 08:25:10,自動停止,110
2026-06-06 08:27:00,自動起動,70
2026-06-06 08:28:10,自動停止,80
2026-06-06 08:29:30,自動起動,70
2026-06-06 08:30:40,自動停止,110
2026-06-06 08:32:30,自動起動,70
2026-06-06 08:33:40,自動停止,600
2026-06-06 08:43:40,自動起動,70
