日時,ステータス,経過秒数
2026-06-16 05:00:00,電源断,12660
2026-06-16 08:31:00,段取り,4050
2026-06-16 09:38:30,アラーム,20
2026-06-16 09:38:50,段取り,370
2026-06-16 09:45:00,アラーム,20
2026-06-16 09:45:20,段取り,50
2026-06-16 09:46:10,アラーム,20
2026-06-16 09:46:30,段取り,20
2026-06-16 09:46:50,アラーム,40
2026-06-16 09:47:30,段取り,40
2026-06-16 09:48:10,自動起動,40
2026-06-16 09:48:50,自動停止,10
2026-06-16 09:49:00,自動起動,30
2026-06-16 09:49:30,自動停止,20
2026-06-16 09:49:50,自動起動,20
2026-06-16 09:50:10,自動停止,80
2026-06-16 09:51:30,自動起動,30
2026-06-16 09:52:00,自動停止,20
2026-06-16 09:52:20,自動起動,10
2026-06-16 09:52:30,自動停止,10
2026-06-16 09:52:40,自動起動,20
2026-06-16 09:53:00,自動停止,680
2026-06-16 10:04:20,段取り,270
2026-06-16 10:08:50,自動停止,10
2026-06-16 10:09:00,自動起動,10
2026-06-16 10:09:10,自動停止,20
2026-06-16 10:09:30,段取り,150
2026-06-16 10:12:00,アラーム,10
2026-06-16 10:12:10,段取り,80
2026-06-16 10:13:30,自動起動,30
2026-06-16 10:14:00,自動停止,20
2026-06-16 10:14:20,自動起動,60
2026-06-16 10:15:20,自動停止,10
2026-06-16 10:15:30,自動起動,40
2026-06-16 10:16:10,自動停止,30
2026-06-16 10:16:40,自動起動,90
2026-06-16 10:18:10,自動停止,200
2026-06-16 10:21:30,段取り,170
2026-06-16 10:24:20,自動停止,20
2026-06-16 10:24:40,自動起動,100
2026-06-16 10:26:20,自動停止,120
2026-06-16 10:28:20,自動起動,80
2026-06-16 10:29:40,自動停止,520
2026-06-16 10:38:20,自動起動,210
2026-06-16 10:41:50,自動停止,30
2026-06-16 10:42:20,自動起動,90
2026-06-16 10:43:50,自動停止,980
2026-06-16 11:00:10,段取り,1590
2026-06-16 11:26:40,自動停止,470
2026-06-16 11:34:30,アラーム,10
2026-06-16 11:34:40,自動停止,20
2026-06-16 11:35:00,段取り,80
2026-06-16 11:36:20,アラーム,180
2026-06-16 11:39:20,段取り,670
2026-06-16 11:50:30,自動停止,10
2026-06-16 11:50:40,自動起動,50
