日時,ステータス,経過秒数
2026-01-26 05:00:00,電源断,12790
2026-01-26 08:33:10,段取り,350
2026-01-26 08:39:00,アラーム,10
2026-01-26 08:39:10,段取り,1360
2026-01-26 09:01:50,自動停止,10
2026-01-26 09:02:00,自動起動,60
2026-01-26 09:03:00,自動停止,20
2026-01-26 09:03:20,自動起動,10
2026-01-26 09:03:30,自動停止,50
2026-01-26 09:04:20,自動起動,40
2026-01-26 09:05:00,自動停止,10
2026-01-26 09:05:10,段取り,80
2026-01-26 09:06:30,自動停止,10
2026-01-26 09:06:40,自動起動,60
2026-01-26 09:07:40,自動停止,60
2026-01-26 09:08:40,段取り,70
2026-01-26 09:09:50,自動起動,50
2026-01-26 09:10:40,自動停止,30
2026-01-26 09:11:10,段取り,20
2026-01-26 09:11:30,自動停止,10
2026-01-26 09:11:40,自動起動,70
2026-01-26 09:12:50,自動停止,180
2026-01-26 09:15:50,自動起動,250
2026-01-26 09:20:00,自動停止,110
2026-01-26 09:21:50,自動起動,250
2026-01-26 09:26:00,自動停止,90
2026-01-26 09:27:30,自動起動,240
2026-01-26 09:31:30,自動停止,80
2026-01-26 09:32:50,自動起動,240
2026-01-26 09:36:50,自動停止,50
2026-01-26 09:37:40,自動起動,250
2026-01-26 09:41:50,自動停止,50
2026-01-26 09:42:40,自動起動,210
2026-01-26 09:46:10,自動停止,10
2026-01-26 09:46:20,自動起動,30
2026-01-26 09:46:50,自動停止,70
2026-01-26 09:48:00,自動起動,200
2026-01-26 09:51:20,自動停止,20
2026-01-26 09:51:40,段取り,30
2026-01-26 09:52:10,自動起動,40
2026-01-26 09:52:50,自動停止,50
2026-01-26 09:53:40,自動起動,260
2026-01-26 09:58:00,自動停止,70
2026-01-26 09:59:10,自動起動,240
2026-01-26 10:03:10,自動停止,630
2026-01-26 10:13:40,自動起動,240
2026-01-26 10:17:40,自動停止,70
2026-01-26 10:18:50,自動起動,250
2026-01-26 10:23:00,自動停止,50
2026-01-26 10:23:50,自動起動,240
2026-01-26 10:27:50,自動停止,60
2026-01-26 10:28:50,自動起動,240
2026-01-26 10:32:50,自動停止,450
2026-01-26 10:40:20,段取り,150
2026-01-26 10:42:50,自動停止,10
2026-01-26 10:43:00,自動起動,70
2026-01-26 10:44:10,自動停止,10
2026-01-26 10:44:20,段取り,10
2026-01-26 10:44:30,自動停止,10
2026-01-26 10:44:40,自動起動,50
2026-01-26 10:45:30,自動停止,50
2026-01-26 10:46:20,自動起動,100
2026-01-26 10:48:00,自動停止,80
2026-01-26 10:49:20,自動起動,200
2026-01-26 10:52:40,自動停止,80
2026-01-26 10:54:00,自動起動,190
2026-01-26 10:57:10,自動停止,80
2026-01-26 10:58:30,自動起動,200
2026-01-26 11:01:50,自動停止,100
2026-01-26 11:03:30,自動起動,140
2026-01-26 11:05:50,自動停止,10
2026-01-26 11:06:00,段取り,400
2026-01-26 11:12:40,自動停止,20
2026-01-26 11:13:00,自動起動,50
2026-01-26 11:13:50,自動停止,80
2026-01-26 11:15:10,段取り,90
2026-01-26 11:16:40,自動停止,30
2026-01-26 11:17:10,自動起動,50
2026-01-26 11:18:00,自動停止,70
2026-01-26 11:19:10,自動起動,180
2026-01-26 11:22:10,自動停止,60
2026-01-26 11:23:10,自動起動,180
2026-01-26 11:26:10,自動停止,60
2026-01-26 11:27:10,自動起動,190
2026-01-26 11:30:20,自動停止,50
2026-01-26 11:31:10,自動起動,180
2026-01-26 11:34:10,自動停止,60
2026-01-26 11:35:10,自動起動,190
2026-01-26 11:38:20,自動停止,60
2026-01-26 11:39:20,自動起動,190
2026-01-26 11:42:30,自動停止,50
2026-01-26 11:43:20,自動起動,180
2026-01-26 11:46:20,自動停止,60
2026-01-26 11:47:20,自動起動,190
2026-01-26 11:50:30,自動停止,50
2026-01-26 11:51:20,自動起動,190
2026-01-26 11:54:30,段取り,4050
2026-01-26 13:02:00,自動停止,10
2026-01-26 13:02:10,自動起動,100
2026-01-26 13:03:50,自動停止,80
2026-01-26 13:05:10,段取り,50
2026-01-26 13:06:00,自動起動,170
2026-01-26 13:08:50,自動停止,30
2026-01-26 13:09:20,自動起動,60
2026-01-26 13:10:20,自動停止,20
2026-01-26 13:10:40,自動起動,60
2026-01-26 13:11:40,自動停止,220
2026-01-26 13:15:20,自動起動,360
2026-01-26 13:21:20,自動停止,110
2026-01-26 13:23:10,自動起動,370
2026-01-26 13:29:20,自動停止,140
2026-01-26 13:31:40,自動起動,360
2026-01-26 13:37:40,自動停止,100
2026-01-26 13:39:20,自動起動,370
2026-01-26 13:45:30,自動停止,110
2026-01-26 13:47:20,自動起動,360
2026-01-26 13:53:20,自動停止,400
2026-01-26 14:00:00,自動起動,250
2026-01-26 14:04:10,自動停止,20
2026-01-26 14:04:30,段取り,30
2026-01-26 14:05:00,自動停止,20
2026-01-26 14:05:20,自動起動,20
2026-01-26 14:05:40,自動停止,10
2026-01-26 14:05:50,段取り,80
2026-01-26 14:07:10,自動停止,10
2026-01-26 14:07:20,自動起動,90
2026-01-26 14:08:50,自動停止,120
2026-01-26 14:10:50,自動起動,360
2026-01-26 14:16:50,自動停止,100
2026-01-26 14:18:30,自動起動,360
2026-01-26 14:24:30,自動停止,80
2026-01-26 14:25:50,自動起動,160
2026-01-26 14:28:30,自動停止,10
2026-01-26 14:28:40,自動起動,210
2026-01-26 14:32:10,自動停止,100
2026-01-26 14:33:50,自動起動,360
2026-01-26 14:39:50,自動停止,80
2026-01-26 14:41:10,自動起動,370
2026-01-26 14:47:20,自動停止,90
2026-01-26 14:48:50,自動起動,370
2026-01-26 14:55:00,自動停止,150
2026-01-26 14:57:30,自動起動,360
2026-01-26 15:03:30,自動停止,720
2026-01-26 15:15:30,自動起動,370
